,product,category,title,tokens,tokens_stemming
10,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['dischi', 'vengono', 'letti', 'film', 'blocca', 'schermata', 'selezione', 'lingue', 'manda', 'palla', 'lettore', 'spegne', 'nemmeno', 'chiesta', 'sostituzione', 'dischi', 'ricevuto', 'copia', 'nuovamente', 'difettosa', 'ora', 'aspettando', 'rimborso', 'amazon', 'dovrebbe', 'sincerarsi', 'succedendo', 'film']","['disc', 'veng', 'lett', 'film', 'blocc', 'scherm', 'selezion', 'lingu', 'mand', 'pall', 'lettor', 'spegn', 'nemmen', 'chiest', 'sostitu', 'disc', 'ricev', 'cop', 'nuov', 'difett', 'ora', 'aspett', 'rimbors', 'amazon', 'dovrebb', 'sincer', 'succed', 'film']"
11,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['storia', 'pi', 'meno', 'piacere', 'audio', 'pi', 'meno', 'top', 'problema', 'pone', 'bray', 'carica', 'vede', 'nulla', 'reso', 'secondo', 'funziona', 'restituir', 'sperando', 'terzo', 'tentativo', 'ringrazio', 'amazon', 'corriere', 'sda', 'cortesia', 'aggiornamento', 'terzo', 'bray', 'leggibile', 'restituir']","['stor', 'pi', 'men', 'piac', 'aud', 'pi', 'men', 'top', 'problem', 'pon', 'bray', 'caric', 'ved', 'null', 'res', 'second', 'funzion', 'restitu', 'sper', 'terz', 'tentat', 'ringraz', 'amazon', 'corr', 'sda', 'cortes', 'aggiorn', 'terz', 'bray', 'leggibil', 'restitu']"
12,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['confezione', 'essenziale', 'inizi', 'vedere', 'extra', 'puoi', 'avanzare', 'tornare', 'mouse', 'barra', 'avanzamento', 'abilitati', 'versi', 'programmi', 'provati', 'storia', 'carina', 'livello', 'trilogia', 'parte', 'seconda', 'film', 'basa', 'pi', 'effetti', 'speciali', 'racconto']","['confezion', 'essenzial', 'iniz', 'ved', 'extra', 'puo', 'avanz', 'torn', 'mous', 'barr', 'avanz', 'abilit', 'vers', 'programm', 'prov', 'stor', 'carin', 'livell', 'trilog', 'part', 'second', 'film', 'bas', 'pi', 'effett', 'special', 'raccont']"
13,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['rimango', 'basito', 'constatare', 'blu', 'ray', 'wars', 'walt', 'disney', 'home', 'video', 'immagine', 'audio', 'dvd', 'neanche', 'livello', 'immagini', 'poco', 'nitide', 'neri', 'approssimativi', 'pixels', 'bande', 'nere', 'fotogramma', 'fotogramma', 'roba', 'credere', 'pensavo', 'blu', 'ray', 'difettoso', 'volevo', 'sostituirlo', 'rimandandolo', 'leggendo', 'commenti', 'vedo', 'problema', 'prodotto', 'audio', 'parliamo', 'sente', 'basso', 'dover', 'alzare', 'oltremodo', 'volume', 'televisore', '""e""', 'grave', 'blockbuster', 'perfezione', 'tecnica', 'venga', 'stampato', 'modo', 'approssimativo', 'truffa', 'bonus', 'disc', 'nettamente', 'qualit', 'tecnica', 'migliore', 'rimando', 'dispendioso', 'perdita', 'tempo']","['rimang', 'bas', 'constat', 'blu', 'ray', 'wars', 'walt', 'disney', 'hom', 'vide', 'immagin', 'aud', 'dvd', 'neanc', 'livell', 'immagin', 'poc', 'nitid', 'ner', 'approssim', 'pixels', 'band', 'ner', 'fotogramm', 'fotogramm', 'rob', 'cred', 'pens', 'blu', 'ray', 'difett', 'vol', 'sostitu', 'rimand', 'legg', 'comment', 'ved', 'problem', 'prodott', 'aud', 'parl', 'sent', 'bass', 'dover', 'alzar', 'oltremod', 'volum', 'televisor', '""e""', 'grav', 'blockbuster', 'perfezion', 'tecnic', 'veng', 'stamp', 'mod', 'approssim', 'truff', 'bonus', 'disc', 'nett', 'qualit', 'tecnic', 'miglior', 'rim', 'dispend', 'perd', 'temp']"
14,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['ennesimo', 'episodio', 'lascia', 'amaro', 'bocca', 'grande', 'saga', 'originaria', 'esce', 'scene', 'andr', 'finire', 'sa', 'scintilla', 'galassia', 'illusione', 'rimarr', 'fronteggiare', 'temuto', 'primo', 'ordine', 'toccher', 'aspettare', 'film', 'lascia', 'interrogativi', 'onest', 'paragone', 'saga', 'originale', 'universo']","['ennesim', 'episod', 'lasc', 'amar', 'bocc', 'grand', 'sag', 'originar', 'esce', 'scen', 'andr', 'fin', 'sa', 'scintill', 'galass', 'illusion', 'rimarr', 'frontegg', 'tem', 'prim', 'ordin', 'toccher', 'aspett', 'film', 'lasc', 'interrog', 'onest', 'paragon', 'sag', 'original', 'univers']"
15,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['comprato', 'affetto', 'riuscito', 'vederne', 'pi', 'mezz', 'ora', 'palla', 'video', 'riprodotto', 'lg', 'oled', 'dignitoso', 'audio', 'dts', 'hd', 'inglese', 'dolby', 'digital', 'plus', 'italiano', 'riprodotto', 'impianto', 'home', 'theater', 'discreta', 'fattura', 'sintoampli', 'sony', 'str-dn', '1080', '', 'frontali', 'jbl', 'centrale', 'surround', 'klipsch', 'risulta', 'impastato', 'poco', 'definito', 'addirittura', 'traccia', 'dts', 'sembrata', 'pi', 'compressa', 'dolby', 'diventando', 'sordo']","['compr', 'affett', 'riusc', 'ved', 'pi', 'mezz', 'ora', 'pall', 'vide', 'riprodott', 'lg', 'oled', 'dignit', 'aud', 'dts', 'hd', 'ingles', 'dolby', 'digital', 'plus', 'ital', 'riprodott', 'impiant', 'hom', 'theater', 'discret', 'fattur', 'sintoampl', 'sony', 'str-dn', '1080', '', 'frontal', 'jbl', 'central', 'surround', 'klipsc', 'risult', 'impast', 'poc', 'defin', 'addirittur', 'tracc', 'dts', 'sembr', 'pi', 'compress', 'dolby', 'divent', 'sord']"
16,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['funziona', 'registrato', 'nulla', 'reso', 'primo', 'arrivato', 'secondo', 'sostituzione', 'problema', 'funzionano', 'sconsiglio', 'acquisto', 'partita', 'dvd', 'difettosi', 'ovviamente', 'nessun', 'problema', 'amazon', 'articoli', 'resi', 'ricevuti', 'soldi']","['funzion', 'registr', 'null', 'res', 'prim', 'arriv', 'second', 'sostitu', 'problem', 'funzion', 'sconsigl', 'acquist', 'part', 'dvd', 'difett', 'ovvi', 'nessun', 'problem', 'amazon', 'articol', 'res', 'ricev', 'sold']"
17,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['prenotato', 'acquisto', 'mese', 'uscita', 'ufficiale', 'giorno', 'uscita', 'mercato', 'arrivata', 'notifica', 'spedizione', 'mattina', 'uscita', 'film', 'mani', 'amazon', 'batte', 'punto', 'vista']","['prenot', 'acquist', 'mes', 'uscit', 'ufficial', 'giorn', 'uscit', 'merc', 'arriv', 'notif', 'spedizion', 'mattin', 'uscit', 'film', 'man', 'amazon', 'batt', 'punt', 'vist']"
18,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['davvero', 'masterizzato', 'malissimo', 'bassi', 'assenti', 'volume', 'uguale', 'tutte', 'scene', 'sinceramente', 'preso', 'film', 'bello', 'qualit', 'blu', 'ray', 'ragazzi', 'orrenda']","['davver', 'masterizz', 'malissim', 'bass', 'assent', 'volum', 'ugual', 'tutt', 'scen', 'sincer', 'pres', 'film', 'bell', 'qualit', 'blu', 'ray', 'ragazz', 'orrend']"
19,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['gusto', 'persoale', 'parliamo', 'migliori', 'episodi', 'saga', 'extra', 'quantit', 'diverse', 'ore', 'speciali', 'quant', 'soddisfattissimo', 'prenotazione', 'spedizione', 'puntualissima']","['gust', 'persoal', 'parl', 'miglior', 'episod', 'sag', 'extra', 'quantit', 'divers', 'ore', 'special', 'quant', 'soddisfattissim', 'prenot', 'spedizion', 'puntualissim']"
20,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['piace', 'saga', 'wars', 'quei', 'fan', 'analizzano', 'esce', 'film', 'bella', 'fotografia', 'alcune', 'scene', 'molto', 'belle', 'resto', 'nuova', 'trilogia', 'riuscendo', 'capire', 'voglia', 'andare', 'parare']","['piac', 'sag', 'wars', 'que', 'fan', 'analizz', 'esce', 'film', 'bell', 'fotograf', 'alcun', 'scen', 'molt', 'bell', 'rest', 'nuov', 'trilog', 'riusc', 'cap', 'vogl', 'andar', 'par']"
21,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['nente', 'universo', 'wars', 'comprato', 'pi', 'film', 'veramente', 'piaciuto', 'impazzire', 'sceneggiatura', 'trita', 'ritrita', 'niente', 'vera', 'novit', 'film', 'filone', 'wars', 'story']","['nent', 'univers', 'wars', 'compr', 'pi', 'film', 'ver', 'piac', 'impazz', 'sceneggiatur', 'trit', 'ritr', 'nient', 'ver', 'novit', 'film', 'filon', 'wars', 'story']"
22,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['blu', 'ray', 'difettoso', 'comprato', 'due', 'tutte', 'due', 'parte', 'rimane', 'schermata', 'iniziale', 'bloccando', 'lettore', 'bluray', 'uscire', 'disco', 'bisogna', 'staccare', 'riattaccare', 'spina', 'corrente', 'evidentemente', 'partita', 'errata', 'servizio', 'amazon', 'impeccabile', 'bluray']","['blu', 'ray', 'difett', 'compr', 'due', 'tutt', 'due', 'part', 'riman', 'scherm', 'inizial', 'blocc', 'lettor', 'bluray', 'uscir', 'disc', 'bisogn', 'stacc', 'riattacc', 'spin', 'corrent', 'evident', 'part', 'errat', 'serviz', 'amazon', 'impecc', 'bluray']"
23,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['benissimo', 'effetti', 'bellissimi', 'contenuti', 'speciali', 'estesissimi', 'ricchi', 'trama', 'film', 'procurare', 'sonnolenza', 'contenuti', 'speciali', 'vedere', 'dito', 'pulsante', 'ff', 'telecomando']","['benissim', 'effett', 'bellissim', 'conten', 'special', 'estesissim', 'ricc', 'tram', 'film', 'procur', 'sonnolt', 'conten', 'special', 'ved', 'dit', 'pulsant', 'ff', 'telecom']"
24,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['ovviamente', 'fan', 'saga', 'dovevo', 'comprarlo', 'assolutamente', 'difficile', 'dare', 'recensione', 'prodotto', 'spoiler', 'posso', 'film', 'buono', 'certamente', 'altezza', 'trilogia', 'precedenti']","['ovvi', 'fan', 'sag', 'dov', 'compr', 'assolut', 'difficil', 'dar', 'recension', 'prodott', 'spoiler', 'poss', 'film', 'buon', 'cert', 'altezz', 'trilog', 'precedent']"
25,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['preso', 'unicamente', 'completare', 'saga', 'trilogia', 'soddisfazione', 'ricordo', 'film', 'rivedere', 'dato', 'soddisfazione']","['pres', 'unic', 'complet', 'sag', 'trilog', 'soddisf', 'ricord', 'film', 'rived', 'dat', 'soddisf']"
26,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['film', 'piaciuto', 'cinema', 'doppio', 'disco', 'blu', 'ray', 'potuto', 'vedere', 'lavoro', 'film', 'molto', 'interessante']","['film', 'piac', 'cinem', 'dopp', 'disc', 'blu', 'ray', 'pot', 'ved', 'lavor', 'film', 'molt', 'interess']"
27,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['recensione', 'dvd', 'film', 'video', 'ok', 'leggermente', 'deluso', 'confezione', 'speravo', 'pi', 'curato', 'plastica', 'grande', 'qualit']","['recension', 'dvd', 'film', 'vide', 'ok', 'legger', 'delus', 'confezion', 'sper', 'pi', 'cur', 'plastic', 'grand', 'qualit']"
28,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['eccezionale', 'prezzo', 'favoloso', 'consegna', 'velocissima', 'meraviglioso', 'dvd', 'fantastico', 'dvd', 'extra', 'prezzo', 'dvd', 'film', 'ottimo']","['eccezional', 'prezz', 'favol', 'consegn', 'velocissim', 'meravigl', 'dvd', 'fantast', 'dvd', 'extra', 'prezz', 'dvd', 'film', 'ottim']"
29,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['buona', 'versione', 'film', 'amanti', 'genere', 'piacevole', 'finale', 'tragico', 'perdita', 'personaggi', 'cardine', 'merita', 'visione', 'riflessione']","['buon', 'version', 'film', 'amant', 'gen', 'piacevol', 'final', 'tragic', 'perd', 'personagg', 'cardin', 'mer', 'vision', 'riflession']"
30,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['messo', 'arrivare', 'comprato', 'preordine', 'ovviamente', 'film', 'molto', 'bello', 'dvd', 'ben', 'ore', 'contenuti', 'speciali', 'promosso']","['mess', 'arriv', 'compr', 'preordin', 'ovvi', 'film', 'molt', 'bell', 'dvd', 'ben', 'ore', 'conten', 'special', 'promoss']"
31,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['prosegue', 'saga', 'indirizzo', 'piace', 'meno', 'indipendentemente', 'gusti', 'buon', 'prodotto', 'effetti', 'altezza']","['prosegu', 'sag', 'indirizz', 'piac', 'men', 'indipendent', 'gust', 'buon', 'prodott', 'effett', 'altezz']"
32,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['personalmente', 'apprezzato', 'troppo', 'lungo', 'tagliato', 'mezz', 'ora', 'pi', 'godibile']","['personal', 'apprezz', 'tropp', 'lung', 'tagl', 'mezz', 'ora', 'pi', 'godibil']"
33,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['nulla', 'film', 'ben', 'buona', 'storia', 'ottimi', 'personaggi', 'nuova', 'saga', 'appassiona', 'ben', 'prosegue', 'storia', 'spedizione', 'veloce', 'impeccabile']","['null', 'film', 'ben', 'buon', 'stor', 'ottim', 'personagg', 'nuov', 'sag', 'appassion', 'ben', 'prosegu', 'stor', 'spedizion', 'veloc', 'impecc']"
34,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['ordinato', 'anteprima', 'pagato', 'meno', 'qualit', 'eccellente', 'audio', 'dts', 'scene', 'extra', 'godere', 'alta', 'risoluzione']","['ordin', 'anteprim', 'pag', 'men', 'qualit', 'eccellent', 'aud', 'dts', 'scen', 'extra', 'god', 'alta', 'risolu']"
35,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['niente', 'critichiamo', 'molto', 'film', 'fine', 'possiamo', 'esimerci', 'mensolina', 'preferita']","['nient', 'critic', 'molt', 'film', 'fin', 'poss', 'esim', 'mensolin', 'prefer']"
36,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['saga', 'wars', 'tradisce', 'settimo', 'episodio', 'storia', 'galassia', 'lontana', 'lontana', 'continua', 'colpi', 'scena', 'lotta', 'tregua', 'lato', 'oscuro', 'luce']","['sag', 'wars', 'trad', 'settim', 'episod', 'stor', 'galass', 'lontan', 'lontan', 'continu', 'colp', 'scen', 'lott', 'tregu', 'lat', 'oscur', 'luc']"
37,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['problema', 'primo', 'disco', 'primo', 'utilizzo', 'disco', 'viene', 'pi', 'letto', 'dusrante', 'visione', 'salta', 'ferma', 'blocca', 'pensato', 'potesse', 'lettore', 'dischi', 'funziona', 'correttamente', 'pessimo', 'acquisto', 'tempi', 'arrivo', 'sostituzione', 'nulla', 'impeccabili']","['problem', 'prim', 'disc', 'prim', 'utilizz', 'disc', 'vien', 'pi', 'lett', 'dusrant', 'vision', 'salt', 'ferm', 'blocc', 'pens', 'potess', 'lettor', 'disc', 'funzion', 'corrett', 'pessim', 'acquist', 'temp', 'arriv', 'sostitu', 'null', 'impecc']"
38,B0781YXHRH,dvd,Star Wars: Gli Ultimi Jedi,"['voto', 'sfortuna', 'film', 'acquistato', 'bluray', 'leggibile', 'effettuato', 'procedura', 'reso', 'sostituzione', 'avvenuta', 'perfettamente', 'secondo', 'bluray', 'leggibile', 'desistito', 'vedr', 'tv']","['vot', 'sfortun', 'film', 'acquist', 'bluray', 'leggibil', 'effettu', 'procedur', 'res', 'sostitu', 'avven', 'perfett', 'second', 'bluray', 'leggibil', 'desist', 'vedr', 'tv']"
